Date,Open,High,Low,Close,Adj Close,Volume
2017-11-29,0.281952,0.283247,0.281409,0.281960,0.281960,0
2017-11-30,0.282130,0.284002,0.280855,0.282095,0.282095,0
2017-12-01,0.283070,0.283825,0.281597,0.283150,0.283150,0
2017-12-04,0.281884,0.282545,0.281368,0.281976,0.281976,0
2017-12-05,0.282003,0.282526,0.280788,0.282011,0.282011,0
2017-12-06,0.281025,0.281595,0.279511,0.281028,0.281028,0
2017-12-07,0.280235,0.280442,0.279579,0.280235,0.280235,0
2017-12-08,0.279777,0.280249,0.279002,0.279833,0.279833,0
2017-12-11,0.280466,0.281065,0.280167,0.280450,0.280450,0
2017-12-12,0.280327,0.280883,0.278036,0.280469,0.280469,0
2017-12-13,0.279057,0.279657,0.278276,0.279002,0.279002,0
2017-12-14,0.280603,0.280959,0.278722,0.280599,0.280599,0
2017-12-15,0.278854,0.280167,0.278777,0.278858,0.278858,0
2017-12-18,0.278858,0.281341,0.278785,0.278761,0.278761,0
2017-12-19,0.280234,0.281909,0.279924,0.280167,0.280167,0
2017-12-20,0.281806,0.283490,0.281278,0.281722,0.281722,0
2017-12-21,0.282473,0.283086,0.282142,0.282486,0.282486,0
2017-12-22,0.282425,0.283110,0.281685,0.282569,0.282569,0
2017-12-25,0.282789,0.283786,0.282390,0.283178,0.283178,0
2017-12-26,0.283054,0.283447,0.282048,0.283146,0.283146,0
2017-12-27,0.282446,0.284507,0.282438,0.282541,0.282541,0
2017-12-28,0.284018,0.286291,0.283930,0.284112,0.284112,0
2017-12-29,0.285690,0.287994,0.285690,0.285796,0.285796,0
2018-01-01,0.287059,0.287861,0.287059,0.287068,0.287068,0
2018-01-02,0.287550,0.289966,0.287533,0.287819,0.287819,0
2018-01-03,0.289813,0.289933,0.288055,0.289838,0.289838,0
2018-01-04,0.289627,0.290958,0.289377,0.289528,0.289528,0
2018-01-05,0.290960,0.291657,0.289402,0.291023,0.291023,0
2018-01-08,0.290004,0.290368,0.286867,0.289892,0.289892,0
2018-01-09,0.286931,0.287160,0.284923,0.287049,0.287049,0
2018-01-10,0.284707,0.287370,0.284495,0.284633,0.284633,0
2018-01-11,0.286372,0.288978,0.285861,0.286385,0.286385,0
2018-01-12,0.289042,0.291719,0.289009,0.289051,0.289051,0
2018-01-15,0.292432,0.295000,0.292090,0.292435,0.292435,0
2018-01-16,0.294111,0.294369,0.291944,0.294196,0.294196,0
2018-01-17,0.294161,0.295362,0.292355,0.294170,0.294170,0
2018-01-18,0.292460,0.294618,0.292304,0.292495,0.292495,0
2018-01-19,0.294144,0.294929,0.292881,0.294149,0.294149,0
2018-01-22,0.293755,0.294237,0.292870,0.293752,0.293752,0
2018-01-23,0.294126,0.295130,0.293009,0.294135,0.294135,0
2018-01-24,0.295529,0.299154,0.295072,0.295538,0.295538,0
2018-01-25,0.298466,0.302316,0.298253,0.298450,0.298450,0
2018-01-26,0.299159,0.301783,0.299007,0.299199,0.299199,0
2018-01-29,0.300719,0.300941,0.297729,0.300719,0.300719,0
2018-01-30,0.298715,0.300581,0.297327,0.298725,0.298725,0
2018-01-31,0.298575,0.300701,0.298406,0.298475,0.298475,0
2018-02-01,0.299163,0.300710,0.298374,0.299196,0.299196,0
2018-02-02,0.301156,0.301347,0.298101,0.301181,0.301181,0
2018-02-05,0.298682,0.300077,0.298472,0.298680,0.298680,0
2018-02-06,0.297415,0.299380,0.295508,0.297405,0.297405,0
2018-02-07,0.298075,0.298662,0.294924,0.297903,0.297903,0
2018-02-08,0.294178,0.295142,0.292235,0.294190,0.294190,0
2018-02-09,0.292483,0.293726,0.291452,0.292555,0.292555,0
2018-02-12,0.292994,0.294442,0.292766,0.292985,0.292985,0
2018-02-13,0.295218,0.296807,0.294803,0.295212,0.295212,0
2018-02-14,0.296511,0.297929,0.293732,0.296481,0.296481,0
2018-02-15,0.300187,0.301353,0.299778,0.300210,0.300210,0
2018-02-16,0.300978,0.302183,0.298752,0.300933,0.300933,0
2018-02-19,0.298490,0.300245,0.298264,0.298525,0.298525,0
2018-02-20,0.299814,0.300161,0.296976,0.299832,0.299832,0
2018-02-21,0.297372,0.297608,0.294898,0.297366,0.297366,0
2018-02-22,0.294256,0.295800,0.293043,0.294308,0.294308,0
2018-02-23,0.294832,0.295434,0.293763,0.294777,0.294777,0
2018-02-26,0.294511,0.296352,0.294291,0.294563,0.294563,0
2018-02-27,0.295430,0.296261,0.292650,0.295451,0.295451,0
2018-02-28,0.292877,0.293390,0.291592,0.293100,0.293100,0
2018-03-01,0.292107,0.292299,0.290219,0.291937,0.291937,0
2018-03-02,0.293125,0.294126,0.292165,0.293111,0.293111,0
2018-03-05,0.293850,0.294667,0.292786,0.293781,0.293781,0
2018-03-06,0.294650,0.296984,0.294229,0.294615,0.294615,0
2018-03-07,0.296581,0.296916,0.293996,0.296511,0.296511,0
2018-03-08,0.294667,0.296151,0.292603,0.294773,0.294773,0
2018-03-09,0.292838,0.294102,0.292077,0.292838,0.292838,0
2018-03-12,0.293677,0.294543,0.292560,0.293741,0.293741,0
2018-03-13,0.293595,0.294678,0.292672,0.293612,0.293612,0
2018-03-14,0.294445,0.295018,0.293345,0.294369,0.294369,0
2018-03-15,0.294615,0.294907,0.292449,0.294655,0.294655,0
2018-03-16,0.292005,0.292715,0.290858,0.292099,0.292099,0
2018-03-19,0.291112,0.292462,0.290630,0.291104,0.291104,0
2018-03-20,0.292039,0.292580,0.289954,0.292214,0.292214,0
2018-03-21,0.289616,0.290438,0.289346,0.289595,0.289595,0
2018-03-22,0.292235,0.293200,0.291544,0.292308,0.292308,0
2018-03-23,0.291909,0.292690,0.291180,0.291894,0.291894,0
2018-03-26,0.292005,0.295201,0.292005,0.292119,0.292119,0
2018-03-27,0.295062,0.296018,0.293276,0.295037,0.295037,0
2018-03-28,0.294707,0.295118,0.293298,0.294655,0.294655,0
2018-03-29,0.292746,0.293363,0.291654,0.292727,0.292727,0
2018-03-30,0.292578,0.293884,0.292150,0.292495,0.292495,0
2018-04-02,0.292389,0.293410,0.291820,0.292290,0.292290,0
2018-04-03,0.292005,0.293289,0.291306,0.292056,0.292056,0
2018-04-04,0.292757,0.293027,0.291598,0.292884,0.292884,0
2018-04-05,0.292381,0.292515,0.291014,0.292432,0.292432,0
2018-04-06,0.292082,0.292803,0.291167,0.292099,0.292099,0
2018-04-09,0.292483,0.294133,0.292051,0.292427,0.292427,0
2018-04-10,0.293922,0.295349,0.293271,0.293870,0.293870,0
2018-04-11,0.295194,0.296002,0.294893,0.295241,0.295241,0
2018-04-12,0.295701,0.295976,0.294239,0.295648,0.295648,0
2018-04-13,0.295110,0.296042,0.294638,0.295071,0.295071,0
2018-04-16,0.296024,0.298175,0.295727,0.296065,0.296065,0
2018-04-17,0.298288,0.298865,0.296487,0.298306,0.298306,0
2018-04-18,0.297295,0.297858,0.296157,0.297301,0.297301,0
2018-04-19,0.297437,0.297681,0.295850,0.297490,0.297490,0
2018-04-20,0.296439,0.296566,0.293842,0.296513,0.296513,0
2018-04-23,0.293974,0.294236,0.290628,0.293919,0.293919,0
2018-04-24,0.290529,0.291092,0.290107,0.290525,0.290525,0
2018-04-25,0.290862,0.290862,0.287219,0.290841,0.290841,0
2018-04-26,0.287952,0.288700,0.286076,0.288002,0.288002,0
2018-04-27,0.286479,0.287483,0.285071,0.286402,0.286402,0
2018-04-30,0.288138,0.288528,0.284803,0.288131,0.288131,0
2018-05-01,0.285175,0.285246,0.280115,0.285055,0.285055,0
2018-05-02,0.280532,0.282820,0.279408,0.280639,0.280639,0
2018-05-03,0.279998,0.281549,0.279458,0.279861,0.279861,0
2018-05-04,0.281017,0.282375,0.279676,0.281073,0.281073,0
2018-05-07,0.281619,0.282293,0.279590,0.281717,0.281717,0
2018-05-08,0.280143,0.280410,0.276314,0.280136,0.280136,0
2018-05-09,0.277277,0.279059,0.275258,0.277246,0.277246,0
2018-05-10,0.277909,0.281727,0.277816,0.277863,0.277863,0
2018-05-11,0.280261,0.281115,0.279575,0.280367,0.280367,0
2018-05-14,0.280424,0.281509,0.280245,0.280395,0.280395,0
2018-05-15,0.279437,0.279552,0.274959,0.279322,0.279322,0
2018-05-16,0.274982,0.276703,0.274088,0.274982,0.274982,0
2018-05-17,0.276526,0.277216,0.274248,0.276533,0.276533,0
2018-05-18,0.274472,0.275873,0.273170,0.274507,0.274507,0
2018-05-21,0.273568,0.274118,0.272230,0.273608,0.273608,0
2018-05-22,0.274826,0.276732,0.274163,0.274857,0.274857,0
2018-05-23,0.275364,0.275364,0.271260,0.275250,0.275250,0
2018-05-24,0.272186,0.273676,0.271439,0.272253,0.272253,0
2018-05-25,0.272124,0.272994,0.269876,0.272053,0.272053,0
2018-05-28,0.271245,0.272765,0.269870,0.271275,0.271275,0
2018-05-29,0.270443,0.270632,0.267358,0.270397,0.270397,0
2018-05-30,0.266184,0.270663,0.265562,0.266244,0.266244,0
2018-05-31,0.270812,0.272461,0.269691,0.270937,0.270937,0
2018-06-01,0.270973,0.271909,0.269349,0.271043,0.271043,0
2018-06-04,0.271456,0.274140,0.271373,0.271470,0.271470,0
2018-06-05,0.273893,0.274360,0.271979,0.273898,0.273898,0
2018-06-06,0.274085,0.276342,0.273808,0.274048,0.274048,0
2018-06-07,0.276227,0.278033,0.276129,0.276083,0.276083,0
2018-06-08,0.275756,0.276251,0.273456,0.275763,0.275763,0
2018-06-11,0.275523,0.276971,0.275399,0.275452,0.275452,0
2018-06-12,0.276190,0.276591,0.275209,0.276101,0.276101,0
2018-06-13,0.274341,0.275795,0.273940,0.274473,0.274473,0
2018-06-14,0.276063,0.277238,0.271772,0.276068,0.276068,0
2018-06-15,0.269716,0.271670,0.269223,0.269981,0.269981,0
2018-06-18,0.270980,0.271105,0.269780,0.270969,0.270969,0
2018-06-19,0.270243,0.270541,0.267388,0.270273,0.270273,0
2018-06-20,0.268871,0.269284,0.267692,0.268850,0.268850,0
2018-06-21,0.268212,0.268957,0.265894,0.268330,0.268330,0
2018-06-22,0.268075,0.270681,0.267974,0.268061,0.268061,0
2018-06-25,0.269850,0.270248,0.268416,0.269767,0.269767,0
2018-06-26,0.269375,0.269981,0.268351,0.269259,0.269259,0
2018-06-27,0.268514,0.269548,0.266227,0.268640,0.268640,0
2018-06-28,0.265837,0.266057,0.264368,0.265798,0.265798,0
2018-06-29,0.265104,0.267831,0.265104,0.265135,0.265135,0
2018-07-02,0.267626,0.267633,0.263458,0.267633,0.267633,0
2018-07-03,0.264742,0.265796,0.264068,0.264778,0.264778,0
2018-07-04,0.265299,0.266264,0.264788,0.265217,0.265217,0
2018-07-05,0.266028,0.269248,0.265972,0.266144,0.266144,0
2018-07-06,0.268777,0.270202,0.268163,0.268734,0.268734,0
2018-07-09,0.270015,0.273302,0.269913,0.269942,0.269942,0
2018-07-10,0.272810,0.272973,0.270102,0.272787,0.272787,0
2018-07-11,0.271735,0.272344,0.270015,0.271577,0.271577,0
2018-07-12,0.269073,0.271054,0.268911,0.269023,0.269023,0
2018-07-13,0.269942,0.270656,0.268240,0.269971,0.269971,0
2018-07-16,0.270921,0.272638,0.270783,0.270903,0.270903,0
2018-07-17,0.272141,0.273196,0.271464,0.272227,0.272227,0
2018-07-18,0.271381,0.271599,0.269188,0.271314,0.271314,0
2018-07-19,0.270178,0.270434,0.267287,0.270215,0.270215,0
2018-07-20,0.268524,0.271626,0.267408,0.268524,0.268524,0
2018-07-23,0.271835,0.272024,0.269948,0.271835,0.271835,0
2018-07-24,0.270296,0.272612,0.268998,0.270234,0.270234,0
2018-07-25,0.271783,0.272517,0.270807,0.271624,0.271624,0
2018-07-26,0.273291,0.273919,0.271680,0.273194,0.273194,0
2018-07-27,0.271514,0.272811,0.270536,0.271459,0.271459,0
2018-07-30,0.272116,0.274499,0.271705,0.272201,0.272201,0
2018-07-31,0.274279,0.274740,0.273342,0.274232,0.274232,0
2018-08-01,0.273578,0.274258,0.272646,0.273486,0.273486,0
2018-08-02,0.273763,0.273856,0.271048,0.273643,0.273643,0
2018-08-03,0.270885,0.272871,0.270148,0.270922,0.270922,0
2018-08-06,0.271635,0.271711,0.269665,0.271845,0.271845,0
2018-08-07,0.271598,0.273038,0.271319,0.271565,0.271565,0
2018-08-08,0.272598,0.273193,0.271486,0.272595,0.272595,0
2018-08-09,0.272312,0.272628,0.270229,0.272309,0.272309,0
2018-08-10,0.269424,0.269699,0.265823,0.269399,0.269399,0
2018-08-13,0.265374,0.266599,0.263563,0.265435,0.265435,0
2018-08-14,0.265002,0.266442,0.263560,0.265065,0.265065,0
2018-08-15,0.263646,0.264159,0.260460,0.263630,0.263630,0
2018-08-16,0.262574,0.265221,0.262378,0.262522,0.262522,0
2018-08-17,0.264138,0.265677,0.263450,0.264124,0.264124,0
2018-08-20,0.265788,0.266048,0.264945,0.265813,0.265813,0
2018-08-21,0.266755,0.269104,0.266631,0.266805,0.266805,0
2018-08-22,0.269694,0.271552,0.268933,0.269662,0.269662,0
2018-08-23,0.271411,0.271411,0.269237,0.271367,0.271367,0
2018-08-24,0.269117,0.272316,0.268984,0.269109,0.269109,0
2018-08-27,0.272377,0.273745,0.271201,0.272470,0.272470,0
2018-08-28,0.273674,0.274931,0.273105,0.273663,0.273663,0
2018-08-29,0.273938,0.274036,0.271963,0.273898,0.273898,0
2018-08-30,0.273232,0.273340,0.270945,0.273201,0.273201,0
2018-08-31,0.271300,0.272613,0.269989,0.271344,0.271344,0
2018-09-03,0.269694,0.271195,0.269370,0.269600,0.269600,0
2018-09-04,0.270595,0.270640,0.267530,0.270673,0.270673,0
2018-09-05,0.268835,0.269617,0.267331,0.268846,0.268846,0
2018-09-06,0.269018,0.270171,0.267764,0.269023,0.269023,0
2018-09-07,0.268839,0.270761,0.267988,0.268828,0.268828,0
2018-09-10,0.268207,0.269141,0.266840,0.268140,0.268140,0
2018-09-11,0.268914,0.270647,0.268417,0.268861,0.268861,0
2018-09-12,0.269418,0.270673,0.268371,0.269473,0.269473,0
2018-09-13,0.269898,0.272064,0.269092,0.269960,0.269960,0
2018-09-14,0.271555,0.272740,0.270493,0.271676,0.271676,0
2018-09-17,0.269967,0.272172,0.269734,0.270152,0.270152,0
2018-09-18,0.271451,0.272897,0.271226,0.271513,0.271513,0
2018-09-19,0.272445,0.273074,0.271496,0.272483,0.272483,0
2018-09-20,0.272430,0.274500,0.272050,0.272387,0.272387,0
2018-09-21,0.274476,0.275021,0.272750,0.274544,0.274544,0
2018-09-24,0.272743,0.274674,0.272205,0.272695,0.272695,0
2018-09-25,0.273456,0.275049,0.272591,0.273456,0.273456,0
2018-09-26,0.274424,0.274983,0.273811,0.274516,0.274516,0
2018-09-27,0.274975,0.275332,0.272903,0.275053,0.275053,0
2018-09-28,0.272591,0.273170,0.270427,0.272595,0.272595,0
2018-10-01,0.271020,0.271848,0.270053,0.271123,0.271123,0
2018-10-02,0.270134,0.270248,0.267723,0.270110,0.270110,0
2018-10-03,0.268900,0.270497,0.267967,0.268868,0.268868,0
2018-10-04,0.266904,0.268128,0.266276,0.266951,0.266951,0
2018-10-05,0.267515,0.268536,0.266505,0.267304,0.267304,0
2018-10-08,0.267860,0.267914,0.265887,0.267690,0.267690,0
2018-10-09,0.266248,0.266866,0.264745,0.266275,0.266275,0
2018-10-10,0.267340,0.267791,0.266468,0.267423,0.267423,0
2018-10-11,0.266941,0.269131,0.266930,0.266902,0.266902,0
2018-10-12,0.269258,0.269895,0.268483,0.269222,0.269222,0
2018-10-15,0.268909,0.270599,0.268593,0.268902,0.268902,0
2018-10-16,0.269971,0.271041,0.269397,0.270094,0.270094,0
2018-10-17,0.270215,0.270373,0.268433,0.270263,0.270263,0
2018-10-18,0.268137,0.268487,0.266795,0.268111,0.268111,0
2018-10-19,0.266131,0.268099,0.265677,0.266106,0.266106,0
2018-10-22,0.268056,0.269363,0.267232,0.267928,0.267928,0
2018-10-23,0.267144,0.267715,0.266162,0.267168,0.267168,0
2018-10-24,0.267080,0.267236,0.264315,0.267079,0.267079,0
2018-10-25,0.264354,0.265248,0.263769,0.264480,0.264480,0
2018-10-26,0.263873,0.264641,0.262598,0.263955,0.263955,0
2018-10-29,0.264580,0.265117,0.263104,0.264550,0.264550,0
2018-10-30,0.263056,0.263259,0.262096,0.262867,0.262867,0
2018-10-31,0.261903,0.262365,0.260722,0.261993,0.261993,0
2018-11-01,0.260648,0.264128,0.260532,0.260677,0.260677,0
2018-11-02,0.263920,0.265220,0.263421,0.263908,0.263908,0
2018-11-05,0.264739,0.264814,0.263361,0.264753,0.264753,0
2018-11-06,0.265034,0.265550,0.264257,0.265168,0.265168,0
2018-11-07,0.265887,0.268132,0.264887,0.265880,0.265880,0
2018-11-08,0.266699,0.267279,0.265597,0.266764,0.266764,0
2018-11-09,0.265729,0.265729,0.263879,0.265726,0.265726,0
2018-11-12,0.264103,0.264353,0.261472,0.264103,0.264103,0
2018-11-13,0.260794,0.263296,0.260736,0.260794,0.260794,0
